,lattitude,longitude,elevation
274,40.232,-105.6048,3241.02587890625
275,40.232,-105.603,3227.358642578125
276,40.232,-105.6013,3256.19677734375
277,40.232,-105.5995,3296.48095703125
278,40.232,-105.5977,3343.39453125
279,40.232,-105.596,3375.336669921875
280,40.232,-105.5942,3423.50341796875
281,40.232,-105.5924,3475.948974609375
282,40.232,-105.5906,3510.0107421875
283,40.232,-105.5889,3529.287109375
284,40.232,-105.5871,3521.958984375
285,40.232,-105.5853,3500.08447265625
286,40.232,-105.5836,3477.59619140625
287,40.232,-105.5818,3449.31787109375
288,40.232,-105.58,3420.293212890625
289,40.232,-105.5783,3386.310791015625
290,40.232,-105.5765,3343.6708984375
291,40.232,-105.5747,3314.3310546875
292,40.232,-105.5729,3294.260986328125
293,40.232,-105.5712,3250.666015625
294,40.232,-105.5694,3186.783203125
295,40.232,-105.5676,3134.4501953125
296,40.232,-105.5659,3083.65673828125
297,40.232,-105.5641,3065.373779296875
298,40.232,-105.5623,3073.45361328125
299,40.232,-105.5606,3116.65673828125
300,40.2328,-105.6473,3428.348876953125
301,40.2328,-105.6455,3435.7724609375
302,40.2328,-105.6437,3422.381591796875
303,40.2328,-105.642,3416.32861328125
304,40.2328,-105.6402,3385.862060546875
305,40.2328,-105.6384,3373.582763671875
306,40.2328,-105.6367,3397.51220703125
307,40.2328,-105.6349,3447.837646484375
308,40.2328,-105.6331,3563.405029296875
309,40.2328,-105.6313,3585.871337890625
310,40.2328,-105.6296,3569.997314453125
311,40.2328,-105.6278,3543.8359375
312,40.2328,-105.626,3522.1591796875
313,40.2328,-105.6243,3476.057373046875
314,40.2328,-105.6225,3414.328125
315,40.2328,-105.6207,3391.260986328125
316,40.2328,-105.619,3380.572021484375
317,40.2328,-105.6172,3369.357177734375
318,40.2328,-105.6154,3357.197998046875
319,40.2328,-105.6136,3362.08203125
320,40.2328,-105.6119,3349.888916015625
321,40.2328,-105.6101,3333.015625
322,40.2328,-105.6083,3318.080322265625
323,40.2328,-105.6066,3290.385498046875
324,40.2328,-105.6048,3273.4140625
325,40.2328,-105.603,3269.05517578125
326,40.2328,-105.6013,3286.7900390625
327,40.2328,-105.5995,3327.898681640625
328,40.2328,-105.5977,3364.008056640625
329,40.2328,-105.596,3403.9794921875
330,40.2328,-105.5942,3447.39453125
331,40.2328,-105.5924,3494.358154296875
332,40.2328,-105.5906,3533.59130859375
333,40.2328,-105.5889,3552.25
334,40.2328,-105.5871,3555.495361328125
335,40.2328,-105.5853,3535.3251953125
336,40.2328,-105.5836,3512.462158203125
337,40.2328,-105.5818,3487.084716796875
338,40.2328,-105.58,3460.102783203125
339,40.2328,-105.5783,3424.640380859375
340,40.2328,-105.5765,3382.32275390625
341,40.2328,-105.5747,3328.98046875
342,40.2328,-105.5729,3288.9140625
343,40.2328,-105.5712,3225.261962890625
344,40.2328,-105.5694,3172.845947265625
345,40.2328,-105.5676,3117.08251953125
346,40.2328,-105.5659,3064.526611328125
347,40.2328,-105.5641,3047.3466796875
348,40.2328,-105.5623,3044.16943359375
349,40.2328,-105.5606,3081.269287109375
350,40.2335,-105.6473,3441.470947265625
351,40.2335,-105.6455,3445.05029296875
352,40.2335,-105.6437,3434.078125
353,40.2335,-105.642,3419.147216796875
354,40.2335,-105.6402,3394.0634765625
355,40.2335,-105.6384,3378.234619140625
356,40.2335,-105.6367,3391.69775390625
357,40.2335,-105.6349,3449.4033203125
358,40.2335,-105.6331,3572.634033203125
359,40.2335,-105.6313,3592.673583984375
360,40.2335,-105.6296,3563.0244140625
361,40.2335,-105.6278,3537.723876953125
362,40.2335,-105.626,3516.135986328125
363,40.2335,-105.6243,3442.431884765625
364,40.2335,-105.6225,3414.09619140625
365,40.2335,-105.6207,3394.484130859375
366,40.2335,-105.619,3391.256591796875
367,40.2335,-105.6172,3381.95751953125
368,40.2335,-105.6154,3369.093505859375
369,40.2335,-105.6136,3368.464599609375
370,40.2335,-105.6119,3356.60546875
371,40.2335,-105.6101,3340.003173828125
372,40.2335,-105.6083,3323.68359375
373,40.2335,-105.6066,3305.185791015625
374,40.2335,-105.6048,3292.2470703125
375,40.2335,-105.603,3296.3525390625
376,40.2335,-105.6013,3307.53271484375
377,40.2335,-105.5995,3364.590576171875
378,40.2335,-105.5977,3391.228759765625
379,40.2335,-105.596,3426.4501953125
380,40.2335,-105.5942,3465.740966796875
381,40.2335,-105.5924,3512.438720703125
382,40.2335,-105.5906,3551.89208984375
383,40.2335,-105.5889,3575.50439453125
384,40.2335,-105.5871,3578.4189453125
385,40.2335,-105.5853,3563.414794921875
386,40.2335,-105.5836,3543.72900390625
387,40.2335,-105.5818,3517.955322265625
388,40.2335,-105.58,3491.205322265625
389,40.2335,-105.5783,3453.320556640625
390,40.2335,-105.5765,3399.814697265625
391,40.2335,-105.5747,3333.5634765625
392,40.2335,-105.5729,3280.060546875
393,40.2335,-105.5712,3226.103759765625
394,40.2335,-105.5694,3171.201416015625
395,40.2335,-105.5676,3110.6875
396,40.2335,-105.5659,3051.72998046875
397,40.2335,-105.5641,3030.711181640625
398,40.2335,-105.5623,3016.164794921875
399,40.2335,-105.5606,3041.559814453125
400,40.2343,-105.6473,3463.18017578125
401,40.2343,-105.6455,3458.749755859375
402,40.2343,-105.6437,3446.378173828125
403,40.2343,-105.642,3428.787841796875
404,40.2343,-105.6402,3406.56591796875
405,40.2343,-105.6384,3384.524169921875
406,40.2343,-105.6367,3401.1103515625
407,40.2343,-105.6349,3476.13671875
408,40.2343,-105.6331,3585.81005859375
409,40.2343,-105.6313,3591.334716796875
410,40.2343,-105.6296,3561.188232421875
411,40.2343,-105.6278,3540.2216796875
412,40.2343,-105.626,3494.61279296875
413,40.2343,-105.6243,3435.55859375
414,40.2343,-105.6225,3417.3974609375
415,40.2343,-105.6207,3398.632080078125
416,40.2343,-105.619,3412.010986328125
417,40.2343,-105.6172,3398.141845703125
418,40.2343,-105.6154,3388.6494140625
419,40.2343,-105.6136,3376.559814453125
420,40.2343,-105.6119,3361.940185546875
421,40.2343,-105.6101,3361.3447265625
422,40.2343,-105.6083,3362.9189453125
423,40.2343,-105.6066,3341.51220703125
424,40.2343,-105.6048,3304.146484375
425,40.2343,-105.603,3319.87890625
426,40.2343,-105.6013,3341.429931640625
427,40.2343,-105.5995,3407.049560546875
428,40.2343,-105.5977,3430.169189453125
429,40.2343,-105.596,3461.2607421875
430,40.2343,-105.5942,3490.81103515625
431,40.2343,-105.5924,3534.628173828125
432,40.2343,-105.5906,3568.0009765625
433,40.2343,-105.5889,3594.699951171875
434,40.2343,-105.5871,3603.988037109375
435,40.2343,-105.5853,3597.94091796875
436,40.2343,-105.5836,3576.5673828125
437,40.2343,-105.5818,3546.719970703125
438,40.2343,-105.58,3524.548583984375
439,40.2343,-105.5783,3487.793701171875
440,40.2343,-105.5765,3419.78369140625
441,40.2343,-105.5747,3342.162109375
442,40.2343,-105.5729,3280.740966796875
443,40.2343,-105.5712,3228.3203125
444,40.2343,-105.5694,3167.509765625
445,40.2343,-105.5676,3097.384521484375
446,40.2343,-105.5659,3038.685791015625
447,40.2343,-105.5641,3008.816650390625
448,40.2343,-105.5623,2988.90576171875
449,40.2343,-105.5606,3007.545654296875
450,40.2351,-105.6473,3476.6748046875
451,40.2351,-105.6455,3476.018310546875
452,40.2351,-105.6437,3466.563720703125
453,40.2351,-105.642,3445.177978515625
454,40.2351,-105.6402,3412.50830078125
455,40.2351,-105.6384,3393.255615234375
456,40.2351,-105.6367,3416.42431640625
457,40.2351,-105.6349,3509.305419921875
458,40.2351,-105.6331,3600.168212890625
459,40.2351,-105.6313,3584.596435546875
460,40.2351,-105.6296,3562.745361328125
461,40.2351,-105.6278,3541.804931640625
462,40.2351,-105.626,3475.12744140625
463,40.2351,-105.6243,3445.252197265625
464,40.2351,-105.6225,3408.59375
465,40.2351,-105.6207,3406.105712890625
466,40.2351,-105.619,3416.89990234375
467,40.2351,-105.6172,3402.076904296875
468,40.2351,-105.6154,3393.744140625
469,40.2351,-105.6136,3374.634765625
470,40.2351,-105.6119,3394.000732421875
471,40.2351,-105.6101,3437.51611328125
472,40.2351,-105.6083,3434.368408203125
473,40.2351,-105.6066,3387.394287109375
474,40.2351,-105.6048,3357.667236328125
475,40.2351,-105.603,3344.992431640625
476,40.2351,-105.6013,3378.42138671875
477,40.2351,-105.5995,3430.93310546875
478,40.2351,-105.5977,3465.6884765625
479,40.2351,-105.596,3503.526123046875
480,40.2351,-105.5942,3528.50830078125
481,40.2351,-105.5924,3559.56005859375
482,40.2351,-105.5906,3582.28271484375
483,40.2351,-105.5889,3608.88134765625
484,40.2351,-105.5871,3626.37744140625
485,40.2351,-105.5853,3619.441650390625
486,40.2351,-105.5836,3589.864501953125
487,40.2351,-105.5818,3546.265625
488,40.2351,-105.58,3511.245361328125
489,40.2351,-105.5783,3476.890625
490,40.2351,-105.5765,3418.71435546875
491,40.2351,-105.5747,3337.68115234375
492,40.2351,-105.5729,3278.74755859375
493,40.2351,-105.5712,3226.225341796875
494,40.2351,-105.5694,3159.48974609375
495,40.2351,-105.5676,3093.308349609375
496,40.2351,-105.5659,3031.833984375
497,40.2351,-105.5641,2985.742431640625
498,40.2351,-105.5623,2965.8271484375
499,40.2351,-105.5606,2980.405029296875
500,40.2359,-105.6473,3494.92333984375
501,40.2359,-105.6455,3511.369873046875
502,40.2359,-105.6437,3504.5302734375
503,40.2359,-105.642,3460.24951171875
504,40.2359,-105.6402,3432.964599609375
505,40.2359,-105.6384,3406.135009765625
506,40.2359,-105.6367,3455.84326171875
507,40.2359,-105.6349,3552.316162109375
508,40.2359,-105.6331,3600.991455078125
509,40.2359,-105.6313,3587.7626953125
510,40.2359,-105.6296,3569.858154296875
511,40.2359,-105.6278,3525.5205078125
512,40.2359,-105.626,3474.59716796875
513,40.2359,-105.6243,3460.51904296875
514,40.2359,-105.6225,3409.030517578125
515,40.2359,-105.6207,3410.167724609375
516,40.2359,-105.619,3416.013427734375
517,40.2359,-105.6172,3402.11767578125
518,40.2359,-105.6154,3398.761474609375
519,40.2359,-105.6136,3400.199462890625
520,40.2359,-105.6119,3475.01123046875
521,40.2359,-105.6101,3506.615966796875
522,40.2359,-105.6083,3481.5458984375
523,40.2359,-105.6066,3417.86328125
524,40.2359,-105.6048,3395.0556640625
525,40.2359,-105.603,3379.265625
526,40.2359,-105.6013,3421.3173828125
527,40.2359,-105.5995,3450.430419921875
528,40.2359,-105.5977,3494.62109375
529,40.2359,-105.596,3542.463623046875
530,40.2359,-105.5942,3556.029052734375
531,40.2359,-105.5924,3573.668701171875
532,40.2359,-105.5906,3593.5458984375
533,40.2359,-105.5889,3616.695068359375
534,40.2359,-105.5871,3635.299072265625
535,40.2359,-105.5853,3632.59326171875
536,40.2359,-105.5836,3599.351318359375
537,40.2359,-105.5818,3538.26123046875
538,40.2359,-105.58,3495.9931640625
539,40.2359,-105.5783,3453.427734375
540,40.2359,-105.5765,3392.6787109375
541,40.2359,-105.5747,3323.7431640625
542,40.2359,-105.5729,3259.28662109375
543,40.2359,-105.5712,3203.8447265625
544,40.2359,-105.5694,3139.09765625
545,40.2359,-105.5676,3079.0830078125
546,40.2359,-105.5659,3020.248046875
547,40.2359,-105.5641,2970.40869140625
548,40.2359,-105.5623,2944.02783203125
549,40.2359,-105.5606,2951.756103515625
550,40.2367,-105.6473,3531.159423828125
551,40.2367,-105.6455,3514.219482421875
552,40.2367,-105.6437,3500.087890625
553,40.2367,-105.642,3481.542236328125
554,40.2367,-105.6402,3467.842041015625
555,40.2367,-105.6384,3467.024169921875
556,40.2367,-105.6367,3469.958740234375
557,40.2367,-105.6349,3570.60205078125
558,40.2367,-105.6331,3603.34130859375
559,40.2367,-105.6313,3594.889404296875
560,40.2367,-105.6296,3579.111572265625
561,40.2367,-105.6278,3504.406982421875
562,40.2367,-105.626,3484.010498046875
563,40.2367,-105.6243,3487.338134765625
564,40.2367,-105.6225,3436.29052734375
565,40.2367,-105.6207,3418.414306640625
566,40.2367,-105.619,3435.26025390625
567,40.2367,-105.6172,3440.639892578125
568,40.2367,-105.6154,3442.8544921875
569,40.2367,-105.6136,3450.460693359375
570,40.2367,-105.6119,3533.228759765625
571,40.2367,-105.6101,3559.772216796875
572,40.2367,-105.6083,3519.88671875
573,40.2367,-105.6066,3464.535888671875
574,40.2367,-105.6048,3443.718505859375
575,40.2367,-105.603,3435.965087890625
576,40.2367,-105.6013,3447.208984375
577,40.2367,-105.5995,3474.42041015625
578,40.2367,-105.5977,3521.751953125
579,40.2367,-105.596,3565.802001953125
580,40.2367,-105.5942,3574.366455078125
581,40.2367,-105.5924,3590.432373046875
582,40.2367,-105.5906,3607.42236328125
583,40.2367,-105.5889,3627.77001953125
584,40.2367,-105.5871,3653.759521484375
585,40.2367,-105.5853,3664.81591796875
586,40.2367,-105.5836,3608.795166015625
587,40.2367,-105.5818,3545.943359375
588,40.2367,-105.58,3484.31787109375
589,40.2367,-105.5783,3434.829345703125
590,40.2367,-105.5765,3365.9677734375
591,40.2367,-105.5747,3303.0146484375
592,40.2367,-105.5729,3237.920166015625
593,40.2367,-105.5712,3178.343505859375
594,40.2367,-105.5694,3115.493896484375
595,40.2367,-105.5676,3059.37646484375
596,40.2367,-105.5659,3004.265869140625
597,40.2367,-105.5641,2957.036865234375
598,40.2367,-105.5623,2921.40234375
599,40.2367,-105.5606,2918.133056640625
600,40.2375,-105.6473,3582.27197265625
601,40.2375,-105.6455,3533.54833984375
602,40.2375,-105.6437,3502.80029296875
603,40.2375,-105.642,3480.56298828125
604,40.2375,-105.6402,3482.737060546875
605,40.2375,-105.6384,3498.42529296875
606,40.2375,-105.6367,3504.502197265625
607,40.2375,-105.6349,3608.07177734375
608,40.2375,-105.6331,3608.737548828125
609,40.2375,-105.6313,3603.1396484375
610,40.2375,-105.6296,3592.38818359375
611,40.2375,-105.6278,3496.5849609375
612,40.2375,-105.626,3483.927978515625
613,40.2375,-105.6243,3501.31689453125
614,40.2375,-105.6225,3479.8359375
615,40.2375,-105.6207,3438.100830078125
616,40.2375,-105.619,3462.422119140625
617,40.2375,-105.6172,3483.5908203125
618,40.2375,-105.6154,3479.92626953125
619,40.2375,-105.6136,3523.151123046875
620,40.2375,-105.6119,3589.060791015625
621,40.2375,-105.6101,3615.4326171875
622,40.2375,-105.6083,3551.872802734375
623,40.2375,-105.6066,3513.48486328125
624,40.2375,-105.6048,3491.9287109375
625,40.2375,-105.603,3476.781005859375
626,40.2375,-105.6013,3472.96728515625
627,40.2375,-105.5995,3502.296630859375
628,40.2375,-105.5977,3557.980712890625
629,40.2375,-105.596,3582.1279296875
630,40.2375,-105.5942,3596.554931640625
631,40.2375,-105.5924,3618.5107421875
632,40.2375,-105.5906,3629.4306640625
633,40.2375,-105.5889,3652.155029296875
634,40.2375,-105.5871,3680.411376953125
635,40.2375,-105.5853,3685.515380859375
636,40.2375,-105.5836,3615.111572265625
637,40.2375,-105.5818,3549.979248046875
638,40.2375,-105.58,3484.1552734375
639,40.2375,-105.5783,3421.89599609375
640,40.2375,-105.5765,3354.38818359375
641,40.2375,-105.5747,3293.373046875
642,40.2375,-105.5729,3225.596435546875
643,40.2375,-105.5712,3167.148681640625
644,40.2375,-105.5694,3102.802490234375
645,40.2375,-105.5676,3044.17919921875
646,40.2375,-105.5659,2990.981201171875
647,40.2375,-105.5641,2939.255615234375
648,40.2375,-105.5623,2904.1650390625
649,40.2375,-105.5606,2891.8916015625
650,40.2383,-105.6473,3565.419921875
651,40.2383,-105.6455,3536.19140625
652,40.2383,-105.6437,3511.118896484375
653,40.2383,-105.642,3481.31884765625
654,40.2383,-105.6402,3484.373779296875
655,40.2383,-105.6384,3501.86572265625
656,40.2383,-105.6367,3520.717529296875
657,40.2383,-105.6349,3616.1171875
658,40.2383,-105.6331,3626.71826171875
659,40.2383,-105.6313,3630.105712890625
660,40.2383,-105.6296,3592.593505859375
661,40.2383,-105.6278,3499.547119140625
662,40.2383,-105.626,3500.1767578125
663,40.2383,-105.6243,3528.8095703125
664,40.2383,-105.6225,3495.61669921875
665,40.2383,-105.6207,3460.023681640625
666,40.2383,-105.619,3474.2607421875
667,40.2383,-105.6172,3487.322509765625
668,40.2383,-105.6154,3504.822509765625
669,40.2383,-105.6136,3600.676025390625
670,40.2383,-105.6119,3640.533935546875
671,40.2383,-105.6101,3662.262451171875
672,40.2383,-105.6083,3590.587158203125
673,40.2383,-105.6066,3556.280029296875
674,40.2383,-105.6048,3536.84033203125
675,40.2383,-105.603,3517.24169921875
676,40.2383,-105.6013,3515.990234375
